DOI,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization
10.1002-14651858.CD010276.pub3,22,4,29,11,72,35
10.1002-14651858.CD013196.pub2,32,21,42,20,138,43
10.1002-14651858.CD013786.pub2,36,5,57,21,153,45
10.1002-14651858.CD010771.pub3,18,3,23,19,67,14
10.1002-14651858.CD013157.pub2,21,3,28,26,128,43
10.1002-14651858.CD013039.pub2,16,2,72,11,103,36
10.1002-14651858.CD010772.pub3,23,6,25,23,92,31
10.1002-14651858.CD010079.pub3,20,5,28,29,95,31
10.1002-14651858.CD011333.pub3,19,4,31,23,131,33
10.1002-14651858.CD011525.pub3,8,2,25,16,83,24
10.1002-14651858.CD012909.pub2,14,7,59,51,96,46
10.1002-14651858.CD008819.pub4,26,5,52,17,116,52
10.1002-14651858.CD013656.pub2,16,9,33,25,143,50
10.1002-14651858.CD010860.pub3,21,1,23,18,81,18
10.1002-14651858.CD011414.pub3,17,4,25,22,99,27
10.1002-14651858.CD003854.pub2,27,11,28,24,75,27
10.1002-14651858.CD011415.pub3,19,2,22,24,81,14
10.1002-14651858.CD010775.pub3,17,1,28,13,76,38
10.1002-14651858.CD009434.pub2,13,5,30,13,89,31
10.1002-14651858.CD013662.pub2,14,3,39,13,98,35
10.1002-14651858.CD013321.pub2,19,10,25,13,85,36
10.1002-14651858.CD002059.pub4,23,6,44,10,119,84
10.1002-14651858.CD013424.pub2,26,4,32,17,86,30
10.1002-14651858.CD013277.pub2,20,13,48,24,117,44
10.1002-14651858.CD012997.pub2,28,2,32,23,85,36
10.1002-14651858.CD012756.pub2,13,6,37,16,104,34
10.1002-14651858.CD011301.pub2,33,7,32,10,110,49
10.1002-14651858.CD013224.pub2,15,3,23,17,67,35
10.1002-14651858.CD003586.pub4,21,5,30,16,137,50
10.1002-14651858.CD008084.pub5,23,9,29,30,119,40
10.1002-14651858.CD003748.pub5,19,3,28,11,82,53
10.1002-14651858.CD013117.pub2,9,0,14,16,74,24
10.1002-14651858.CD012996.pub2,6,4,29,7,61,28
10.1002-14651858.CD004011.pub4,19,9,25,20,124,42
10.1002-14651858.CD004135.pub4,13,7,27,25,138,39
10.1002-14651858.CD013693.pub2,33,28,49,16,123,39
10.1002-14651858.CD012784.pub2,18,4,32,17,75,32
10.1002-14651858.CD010070.pub3,16,6,21,8,86,26
10.1002-14651858.CD001819.pub3,20,8,35,16,97,37
10.1002-14651858.CD002007.pub5,12,2,21,11,66,25
10.1002-14651858.CD014484,19,13,26,11,106,50
10.1002-14651858.CD008907.pub4,15,1,17,11,74,25
10.1002-14651858.CD010373.pub3,12,1,32,13,72,44
10.1002-14651858.CD013528.pub2,12,0,23,15,79,29
10.1002-14651858.CD003031.pub4,14,1,43,16,111,46
10.1002-14651858.CD012671.pub2,17,6,20,12,103,34
10.1002-14651858.CD014546,28,10,54,25,137,62
10.1002-14651858.CD009294.pub3,10,8,17,18,101,31
10.1002-14651858.CD012978.pub2,31,12,42,36,112,62
10.1002-14651858.CD007574.pub3,7,5,24,9,84,24
10.1002-14651858.CD013156.pub2,17,3,30,19,113,30
10.1002-14651858.CD013566.pub2,26,8,28,15,82,40
10.1002-14651858.CD009517.pub4,30,3,32,22,99,25
10.1002-14651858.CD013021.pub2,17,5,33,19,102,50
10.1002-14651858.CD013697.pub2,17,6,25,25,102,38
10.1002-14651858.CD002958.pub2,21,6,41,15,150,44
10.1002-14651858.CD008077.pub6,20,8,36,21,103,74
10.1002-14651858.CD007535.pub4,35,6,44,26,105,56
10.1002-14651858.CD012923.pub2,10,3,18,12,55,16
10.1002-14651858.CD000215.pub5,15,3,23,21,75,30
10.1002-14651858.CD012602.pub2,26,7,51,23,94,53
10.1002-14651858.CD012932.pub2,30,8,48,45,122,37
10.1002-14651858.CD012423.pub2,24,10,43,29,139,41
10.1002-14651858.CD011563.pub2,30,2,37,25,100,41
10.1002-14651858.CD012802.pub2,22,3,19,18,109,58
10.1002-14651858.CD012830.pub2,19,3,32,22,113,43
10.1002-14651858.CD011220.pub2,27,3,38,12,121,45
10.1002-14651858.CD012714.pub2,14,1,21,8,81,29
10.1002-14651858.CD009289.pub2,19,6,28,13,93,44
10.1002-14651858.CD013544.pub2,16,5,42,27,130,49
10.1002-14651858.CD012776.pub3,22,2,24,18,124,54
10.1002-14651858.CD011817.pub2,23,3,50,28,93,29
10.1002-14651858.CD004034.pub4,12,2,29,17,108,52
10.1002-14651858.CD015043,20,4,42,33,115,42
10.1002-14651858.CD013674.pub2,34,10,57,23,94,39
10.1002-14651858.CD012721.pub3,22,7,34,15,115,51
10.1002-14651858.CD013600.pub4,21,2,45,33,119,38
10.1002-14651858.CD011710.pub3,24,10,34,43,116,53
10.1002-14651858.CD002053.pub4,28,16,63,8,100,78
10.1002-14651858.CD003336.pub4,8,2,28,12,78,27
10.1002-14651858.CD007579.pub3,22,14,38,23,80,54
10.1002-14651858.CD008841.pub3,19,4,22,9,91,25
10.1002-14651858.CD009858.pub3,12,4,20,10,93,29
10.1002-14651858.CD013263.pub2,19,7,38,18,128,41
10.1002-14651858.CD001496.pub2,16,2,23,14,67,41
10.1002-14651858.CD008496.pub3,20,11,36,16,102,31
10.1002-14651858.CD005547.pub4,15,5,27,17,91,34
10.1002-14651858.CD012152.pub3,14,5,30,18,87,30
10.1002-14651858.CD012868.pub2,14,1,36,17,90,22
10.1002-14651858.CD006687.pub4,25,3,34,18,121,57
10.1002-14651858.CD013837.pub2,14,1,17,12,56,21
10.1002-14651858.CD011922.pub4,11,5,26,14,58,21
10.1002-14651858.CD011169.pub2,18,3,25,23,98,29
10.1002-14651858.CD013620.pub2,23,7,34,21,109,38
10.1002-14651858.CD011672.pub2,10,2,36,15,125,53
10.1002-14651858.CD013312.pub2,15,3,25,7,48,26
10.1002-14651858.CD013624.pub2,31,7,37,27,107,32
10.1002-14651858.CD013836.pub2,13,1,22,15,58,21
10.1002-14651858.CD013622.pub2,34,10,31,27,114,37
10.1002-14651858.CD001150.pub4,7,6,33,12,75,31
10.1002-14651858.CD010876.pub3,5,1,25,18,75,30
10.1002-14651858.CD013623.pub2,28,7,40,21,108,33
10.1002-14651858.CD013029.pub2,15,2,21,9,67,41
10.1002-14651858.CD012972.pub2,19,1,21,17,78,43
10.1002-14651858.CD013621.pub2,23,7,40,19,111,42
10.1002-14651858.CD013540.pub2,14,2,29,16,57,21
10.1002-14651858.CD007899.pub3,22,16,67,21,125,52
10.1002-14651858.CD013491.pub2,19,5,35,16,87,50
10.1002-14651858.CD007144.pub3,23,7,27,12,88,42
10.1002-14651858.CD013235.pub2,8,5,18,9,68,18
10.1002-14651858.CD013518.pub2,25,6,51,22,103,31
10.1002-14651858.CD013257.pub3,21,7,39,17,132,39
10.1002-14651858.CD008189.pub3,20,7,39,23,135,63
10.1002-14651858.CD013535.pub2,25,5,41,14,95,32
10.1002-14651858.CD013702.pub2,8,0,11,8,40,19
10.1002-14651858.CD003424.pub5,21,2,22,18,72,28
10.1002-14651858.CD010176.pub3,20,2,39,15,115,62
10.1002-14651858.CD000479.pub6,17,4,43,39,104,81
10.1002-14651858.CD014955,12,2,31,21,128,32
10.1002-14651858.CD011025.pub3,15,1,32,20,80,41
10.1002-14651858.CD011395.pub2,17,3,35,18,82,27
10.1002-14651858.CD013495.pub2,26,11,40,20,131,60
10.1002-14651858.CD013170.pub2,7,4,27,8,42,27
10.1002-14651858.CD013668.pub2,18,7,32,15,121,63
10.1002-14651858.CD008708.pub5,8,1,19,9,50,18
10.1002-14651858.CD004002.pub4,16,8,19,24,58,18
10.1002-14651858.CD013792.pub2,17,2,44,12,107,35
10.1002-14651858.CD009951.pub3,22,4,33,19,113,39
10.1002-14651858.CD013246.pub2,44,16,46,19,132,60
10.1002-14651858.CD012060.pub2,14,3,35,22,102,37
10.1002-14651858.CD012654.pub2,4,9,10,15,92,42
10.1002-14651858.CD010682.pub3,20,3,41,22,126,40
10.1002-14651858.CD013346.pub2,8,5,44,38,152,32
10.1002-14651858.CD004437.pub6,13,8,36,18,88,30
10.1002-14651858.CD008605.pub4,20,6,48,21,90,44
10.1002-14651858.CD004312.pub3,16,0,17,9,59,21
10.1002-14651858.CD007694.pub3,31,2,67,21,131,42
10.1002-14651858.CD012789.pub2,16,6,26,10,107,51
10.1002-14651858.CD005289.pub4,26,6,36,21,87,43
10.1002-14651858.CD013155.pub2,11,2,33,20,112,41
10.1002-14651858.CD012866.pub2,7,3,25,24,52,10
10.1002-14651858.CD003277.pub4,7,2,26,34,154,61
10.1002-14651858.CD013121.pub2,7,2,27,13,114,40
10.1002-14651858.CD010829.pub2,25,7,32,20,86,51
10.1002-14651858.CD013110.pub2,16,0,35,20,113,49
10.1002-14651858.CD012250.pub2,25,8,34,27,92,33
10.1002-14651858.CD012493.pub2,15,2,24,7,95,22
10.1002-14651858.CD013119.pub2,17,3,42,11,89,37
10.1002-14651858.CD012862.pub2,21,2,23,8,71,28
10.1002-14651858.CD009098.pub3,6,6,23,29,101,36
10.1002-14651858.CD013122.pub2,11,7,25,15,121,42
10.1002-14651858.CD001689.pub4,22,2,37,4,77,39
10.1002-14651858.CD009969.pub2,12,2,20,28,79,33
10.1002-14651858.CD012675.pub3,23,1,42,23,147,59
10.1002-14651858.CD013717.pub2,19,8,50,26,152,53
10.1002-14651858.CD013512.pub2,34,10,44,19,153,34
10.1002-14651858.CD004434.pub6,14,5,27,15,66,25
10.1002-14651858.CD012650.pub2,28,4,49,20,91,59
10.1002-14651858.CD005555.pub3,20,8,25,24,124,62
10.1002-14651858.CD013297.pub2,16,5,23,14,101,35
10.1002-14651858.CD013694.pub2,26,14,51,20,94,34
10.1002-14651858.CD006746.pub4,29,3,23,14,135,44
10.1002-14651858.CD012799.pub2,10,5,18,17,94,42
10.1002-14651858.CD010383.pub3,18,1,43,9,107,32
10.1002-14651858.CD013881,28,6,36,22,148,32
10.1002-14651858.CD011424.pub3,39,6,32,20,128,34
10.1002-14651858.CD010804.pub3,24,1,41,23,102,48
10.1002-14651858.CD001127.pub5,12,4,29,13,83,38
10.1002-14651858.CD004406.pub5,30,4,37,23,114,47
10.1002-14651858.CD013732.pub2,11,3,43,20,83,31
10.1002-14651858.CD001894.pub6,20,11,23,25,79,28
10.1002-14651858.CD012823.pub2,19,5,40,30,111,50
10.1002-14651858.CD014547,28,5,42,23,114,42
10.1002-14651858.CD000230.pub6,12,5,24,21,49,34
10.1002-14651858.CD003427.pub5,28,3,20,10,87,32
10.1002-14651858.CD011557.pub2,24,7,33,18,106,41
10.1002-14651858.CD014545,34,9,48,24,149,40
10.1002-14651858.CD009231.pub3,7,5,16,15,61,17
10.1002-14651858.CD007961.pub3,7,7,23,20,95,37
10.1002-14651858.CD012413.pub3,18,5,40,17,79,22
10.1002-14651858.CD013316.pub2,11,0,23,21,72,27
10.1002-14651858.CD012797.pub2,11,7,34,17,79,39
10.1002-14651858.CD013513.pub3,27,4,19,21,105,29
10.1002-14651858.CD013879,12,1,32,15,58,14
10.1002-14651858.CD001337.pub3,36,11,44,16,92,57
10.1002-14651858.CD011675.pub2,23,2,39,32,115,37
10.1002-14651858.CD012553.pub2,19,2,24,18,86,33
10.1002-14651858.CD013409.pub2,16,2,50,29,114,40
10.1002-14651858.CD012827.pub2,22,6,25,14,109,39
10.1002-14651858.CD013522.pub2,26,4,38,37,123,42
10.1002-14651858.CD007478.pub2,27,11,33,16,87,37
10.1002-14651858.CD007923.pub6,12,2,15,7,73,46
10.1002-14651858.CD013667.pub2,14,2,38,17,99,57
10.1002-14651858.MR000032.pub3,12,4,21,18,75,38
10.1002-14651858.CD011246.pub2,24,10,43,27,152,59
10.1002-14651858.CD008726.pub3,24,4,46,32,103,46
10.1002-14651858.CD008591.pub3,18,1,28,23,103,26
10.1002-14651858.CD013348.pub2,12,18,32,16,101,54
10.1002-14651858.CD010172.pub3,13,10,37,21,97,50
10.1002-14651858.CD013498.pub2,16,0,33,13,107,41
10.1002-14651858.CD012707.pub2,22,19,47,22,138,56
10.1002-14651858.CD013099.pub2,21,7,47,17,127,43
10.1002-14651858.CD012968.pub2,26,10,34,12,117,41
10.1002-14651858.CD013501.pub2,14,3,28,14,79,52
10.1002-14651858.CD010668.pub2,13,2,28,5,83,34
10.1002-14651858.CD008823.pub2,15,5,33,31,67,26
10.1002-14651858.CD003811.pub3,17,9,22,27,97,39
10.1002-14651858.CD009651.pub3,21,2,29,26,92,31
10.1002-14651858.CD012006.pub2,22,4,48,36,128,66
10.1002-14651858.CD002777.pub2,20,8,32,14,103,44
10.1002-14651858.CD003610.pub4,15,4,34,22,111,39
10.1002-14651858.CD000329.pub4,22,10,34,12,136,73
10.1002-14651858.CD013306.pub2,27,4,48,19,133,49
10.1002-14651858.CD011512.pub2,11,7,32,23,82,33
10.1002-14651858.CD009593.pub5,24,8,46,19,115,48
10.1002-14651858.CD005084.pub4,14,3,22,20,79,32
10.1002-14651858.CD000071.pub4,29,19,53,9,105,42
10.1002-14651858.CD013390.pub2,20,6,37,25,95,43
10.1002-14651858.CD012876.pub2,25,8,58,44,127,52
10.1002-14651858.CD011466.pub2,13,1,30,12,98,41
10.1002-14651858.CD013281.pub2,24,7,30,19,131,41
10.1002-14651858.CD013109.pub2,12,4,28,15,88,22
10.1002-14651858.CD013457.pub2,14,2,23,15,80,28
10.1002-14651858.CD013560.pub2,22,5,33,22,98,36
10.1002-14651858.CD013587.pub2,26,4,42,21,147,49
10.1002-14651858.CD012336.pub2,13,5,25,20,115,47
10.1002-14651858.CD012882.pub2,10,2,39,18,115,40
10.1002-14651858.CD010945.pub2,12,7,21,28,81,14
10.1002-14651858.CD012418.pub2,20,9,43,18,115,61
10.1002-14651858.CD008013.pub3,15,2,23,12,76,33
10.1002-14651858.CD013053.pub2,31,5,34,25,106,47
10.1002-14651858.CD012835.pub2,23,2,38,30,102,46
10.1002-14651858.CD008274.pub4,7,1,19,19,77,19
10.1002-14651858.CD013534.pub2,26,8,46,24,144,46
10.1002-14651858.CD011878.pub3,17,4,26,14,78,29
10.1002-14651858.CD013052.pub2,40,5,37,19,113,56
10.1002-14651858.CD012844.pub2,27,5,25,25,101,41
10.1002-14651858.CD011184.pub3,27,8,36,19,89,27
10.1002-14651858.CD011693.pub3,28,0,33,20,91,37
10.1002-14651858.CD009081.pub2,25,8,50,27,137,41
10.1002-14651858.CD005634.pub3,14,1,36,11,163,44
10.1002-14651858.CD008684.pub3,18,6,28,25,87,31
10.1002-14651858.CD013118.pub2,7,0,20,8,32,15
10.1002-14651858.CD006322.pub4,25,4,34,10,146,66
10.1002-14651858.CD013040.pub2,14,4,29,13,87,71
10.1002-14651858.CD013496.pub2,26,5,31,22,99,20
10.1002-14651858.CD009497.pub3,28,3,36,17,119,53
10.1002-14651858.CD012899.pub2,13,4,19,7,60,28
10.1002-14651858.CD013855,28,6,53,32,145,50
10.1002-14651858.CD007468.pub4,24,1,25,13,75,39
10.1002-14651858.CD011973.pub2,11,1,33,21,54,17
10.1002-14651858.CD011561.pub2,21,3,48,32,113,48
10.1002-14651858.CD012863.pub2,8,2,24,17,86,45
10.1002-14651858.CD000022.pub4,17,4,23,20,118,37
10.1002-14651858.CD013211.pub2,10,4,26,12,94,16
10.1002-14651858.CD003032.pub5,19,1,37,19,90,28
10.1002-14651858.CD009576.pub3,16,3,36,19,88,39
10.1002-14651858.CD011865.pub2,22,6,32,25,121,64
10.1002-14651858.CD011490.pub2,12,4,20,9,56,27
10.1002-14651858.CD013398.pub3,15,5,28,22,88,38
10.1002-14651858.CD013529.pub2,40,9,34,23,133,29
10.1002-14651858.CD002783.pub5,13,1,29,26,106,27
10.1002-14651858.CD004529.pub3,23,3,25,9,109,41
10.1002-14651858.CD013011.pub2,16,7,46,23,137,37
10.1002-14651858.CD011302.pub3,14,3,36,16,120,39
10.1002-14651858.CD007654.pub5,17,1,35,16,107,20
10.1002-14651858.CD013133.pub2,8,1,28,9,79,34
10.1002-14651858.CD012768.pub3,34,34,53,22,79,53
10.1002-14651858.CD013198.pub2,31,8,38,18,135,37
10.1002-14651858.CD006560.pub4,21,5,31,21,91,34
10.1002-14651858.CD012479.pub2,26,3,33,23,129,56
10.1002-14651858.CD001415.pub4,16,1,21,15,86,28
10.1002-14651858.CD011352.pub3,32,11,39,21,112,40
10.1002-14651858.CD013669.pub2,11,4,28,12,73,44
10.1002-14651858.CD008394.pub4,11,1,19,20,67,19
10.1002-14651858.CD008407.pub3,15,10,27,14,64,23
10.1002-14651858.CD004265.pub4,8,1,28,11,92,37
10.1002-14651858.CD013579.pub2,31,13,56,20,116,73
10.1002-14651858.CD013229.pub2,21,5,45,22,122,55
10.1002-14651858.CD001507.pub4,20,3,15,9,66,20
10.1002-14651858.CD013630.pub2,24,4,31,13,96,43
10.1002-14651858.CD006440.pub3,23,10,53,37,133,45
10.1002-14651858.CD013542.pub2,12,3,26,11,69,19
10.1002-14651858.CD012921.pub2,19,1,18,28,101,20
10.1002-14651858.CD004454.pub4,12,3,41,21,125,31
10.1002-14651858.CD008367.pub4,19,5,27,17,96,44
10.1002-14651858.CD006105.pub4,15,12,25,24,94,48
10.1002-14651858.CD013217.pub2,13,2,41,19,129,71
10.1002-14651858.CD007245.pub4,26,6,41,27,113,42
10.1002-14651858.CD013819,22,3,50,21,112,24
10.1002-14651858.CD012980.pub2,13,4,24,17,75,33
10.1002-14651858.CD009599.pub2,23,6,64,15,116,56
10.1002-14651858.CD012687.pub2,22,5,47,19,143,33
10.1002-14651858.CD008500.pub5,8,4,41,9,84,28
10.1002-14651858.CD010966.pub3,18,3,43,14,137,43
10.1002-14651858.CD006112.pub5,19,4,26,4,97,30
10.1002-14651858.CD013154.pub2,21,6,38,19,119,52
10.1002-14651858.CD013812,12,2,40,28,93,18
10.1002-14651858.CD004349.pub3,21,5,21,18,90,21
10.1002-14651858.CD011545.pub2,10,10,26,13,69,39
10.1002-14651858.CD011679.pub2,15,1,29,19,122,43
10.1002-14651858.CD012913.pub2,14,3,19,6,79,25
10.1002-14651858.CD012467.pub3,26,8,23,24,95,49
10.1002-14651858.CD012965.pub2,22,2,31,11,107,37
10.1002-14651858.CD004022.pub5,14,1,13,7,86,27
10.1002-14651858.CD013245.pub2,9,1,14,13,117,31
10.1002-14651858.CD012110.pub2,23,0,38,11,103,44
10.1002-14651858.CD013046.pub2,18,8,36,9,104,39
10.1002-14651858.CD012875.pub2,13,10,47,22,153,62
10.1002-14651858.CD004102.pub3,11,3,25,18,66,23
10.1002-14651858.CD013814,18,7,34,26,124,49
10.1002-14651858.CD013278.pub2,15,5,24,11,100,71
10.1002-14651858.CD012123.pub2,14,3,28,19,116,46
10.1002-14651858.CD012829.pub2,24,4,59,30,143,56
10.1002-14651858.CD009568.pub2,9,0,22,6,85,33
10.1002-14651858.CD012874.pub2,24,11,37,14,160,44
10.1002-14651858.CD013811,31,12,43,32,120,54
10.1002-14651858.CD003048.pub4,29,1,35,10,95,23
10.1002-14651858.MR000040.pub3,9,3,25,18,58,10
10.1002-14651858.CD013432.pub2,20,5,25,19,106,35
10.1002-14651858.CD009861.pub3,21,4,39,17,92,29
10.1002-14651858.CD011393.pub2,22,2,33,16,85,31
10.1002-14651858.CD013806,12,3,38,16,95,34
10.1002-14651858.CD003864.pub3,16,4,32,23,106,60
10.1002-14651858.CD010655.pub3,34,16,37,21,117,48
10.1002-14651858.CD013020.pub2,15,5,47,22,128,49
10.1002-14651858.CD013413.pub2,20,4,33,38,100,61
10.1002-14651858.CD006768.pub3,21,3,34,22,92,72
10.1002-14651858.CD007561.pub3,23,5,43,16,103,49
10.1002-14651858.CD007652.pub7,8,4,13,6,31,5
10.1002-14651858.CD013138.pub2,8,8,30,30,69,24
10.1002-14651858.CD009280.pub3,5,6,14,14,60,21
10.1002-14651858.CD001159.pub3,19,7,24,18,107,41
10.1002-14651858.CD001480.pub6,25,1,44,13,155,31
10.1002-14651858.CD012754.pub2,19,7,41,17,113,42
10.1002-14651858.CD008994.pub3,15,2,19,11,60,22
10.1002-14651858.CD013465.pub2,14,3,31,19,85,44
10.1002-14651858.CD007090.pub2,19,7,29,15,81,36
10.1002-14651858.CD006207.pub5,36,4,48,35,176,40
10.1002-14651858.CD012078.pub2,20,3,47,13,99,43
10.1002-14651858.CD013787,30,7,31,25,135,32
10.1002-14651858.CD004899.pub3,9,2,15,14,35,10
10.1002-14651858.CD004900.pub3,16,0,17,19,90,31
10.1002-14651858.CD013516.pub2,20,1,37,22,123,52
10.1002-14651858.CD013114.pub2,12,4,31,16,125,55
10.1002-14651858.CD003678.pub3,23,5,50,21,117,50
10.1002-14651858.CD004010.pub4,13,6,34,17,131,52
10.1002-14651858.CD003412.pub3,25,8,42,12,116,45
10.1002-14651858.CD005656.pub3,26,5,35,16,141,47
10.1002-14651858.CD012568.pub2,18,3,28,12,105,39
10.1002-14651858.CD013162.pub2,14,4,42,17,86,49
10.1002-14651858.CD009178.pub4,25,6,36,30,127,31
10.1002-14651858.CD013393.pub2,15,10,20,23,79,28
10.1002-14651858.CD003633.pub4,17,0,24,21,105,51
10.1002-14651858.CD009645.pub4,14,4,41,23,146,67
10.1002-14651858.CD009332.pub4,19,2,27,16,102,49
10.1002-14651858.CD011803.pub2,11,1,32,17,57,20
10.1002-14651858.CD006318.pub4,22,10,23,13,89,51
10.1002-14651858.CD005613.pub4,25,3,30,13,118,29
10.1002-14651858.CD011772.pub3,25,2,25,16,112,42
10.1002-14651858.CD013132.pub2,6,0,17,10,28,8
10.1002-14651858.CD013779,22,12,63,42,129,56
10.1002-14651858.CD009669.pub4,14,2,38,11,89,31
10.1002-14651858.CD013218.pub2,36,11,36,15,119,35
10.1002-14651858.CD013004.pub2,9,0,20,18,75,36
10.1002-14651858.CD003067.pub5,17,3,44,43,118,22
10.1002-14651858.CD003229.pub4,12,4,27,21,75,26
10.1002-14651858.CD013449.pub2,11,18,35,14,108,44
10.1002-14651858.CD013288.pub2,25,11,36,34,125,57
10.1002-14651858.CD013287.pub2,22,7,34,26,116,45
10.1002-14651858.CD006811.pub4,16,4,31,40,91,21
10.1002-14651858.CD001892.pub5,32,5,33,19,116,47
10.1002-14651858.CD006359.pub3,31,6,45,18,103,38
10.1002-14651858.CD013400.pub2,20,3,24,21,96,33
10.1002-14651858.CD012907.pub2,11,7,51,32,105,50
10.1002-14651858.CD007004.pub4,16,7,56,8,83,35
10.1002-14651858.CD013256.pub2,15,3,32,8,55,26
10.1002-14651858.CD011031.pub3,19,0,41,14,112,56
10.1002-14651858.CD012569.pub2,8,1,18,15,60,17
10.1002-14651858.CD008312.pub4,8,2,28,16,88,32
10.1002-14651858.CD000553.pub3,21,1,41,20,120,37
10.1002-14651858.CD010686.pub2,5,2,36,19,86,56
10.1002-14651858.CD006185.pub5,10,8,29,16,100,26
10.1002-14651858.CD002125.pub4,13,3,32,26,112,41
10.1002-14651858.CD013750,17,10,26,22,84,26
10.1002-14651858.CD013298.pub2,7,2,21,11,31,10
10.1002-14651858.CD010787.pub2,26,1,19,12,109,37
10.1002-14651858.CD004908.pub3,29,13,29,19,101,37
10.1002-14651858.CD011748.pub3,26,4,54,13,91,44
10.1002-14651858.CD004730.pub5,21,4,37,13,110,45
10.1002-14651858.CD012859.pub2,44,5,80,31,196,48
10.1002-14651858.CD005262.pub4,25,2,35,14,90,37
10.1002-14651858.CD003718.pub5,46,15,37,29,120,44
10.1002-14651858.CD002271.pub3,15,2,29,13,91,28
10.1002-14651858.CD002975.pub2,15,3,26,15,70,28
10.1002-14651858.CD012575.pub2,17,1,31,9,87,88
10.1002-14651858.CD005496.pub5,8,3,33,11,83,24
10.1002-14651858.CD004346.pub5,24,2,31,26,160,44
10.1002-14651858.CD012796.pub2,7,10,15,32,140,27
10.1002-14651858.CD006237.pub4,16,12,29,18,139,70
10.1002-14651858.CD013686.pub2,11,13,36,21,114,44
10.1002-14651858.CD013101.pub2,18,3,38,30,119,39
10.1002-14651858.CD012169.pub3,11,3,44,15,128,40
10.1002-14651858.CD013399.pub2,21,1,41,25,140,29
10.1002-14651858.CD006304.pub4,33,14,32,31,120,46
10.1002-14651858.MR000045.pub2,21,9,35,43,94,34
10.1002-14651858.CD006212.pub5,31,5,27,19,78,30
10.1002-14651858.CD006047.pub6,18,5,38,23,119,52
10.1002-14651858.CD012273.pub2,0,1,24,17,39,23
10.1002-14651858.CD011064.pub2,32,6,38,7,95,38
10.1002-14651858.CD012780.pub2,24,2,43,29,124,36
10.1002-14651858.CD001912.pub5,19,7,28,8,98,32
10.1002-14651858.CD007239.pub4,40,17,44,20,109,57
10.1002-14651858.CD008333.pub2,11,6,51,16,134,19
10.1002-14651858.CD006680.pub3,15,3,40,17,75,41
10.1002-14651858.CD008294.pub5,8,0,31,18,86,46
10.1002-14651858.CD004448.pub7,13,5,27,11,71,12
10.1002-14651858.CD013019.pub2,15,0,21,15,71,38
10.1002-14651858.CD012871.pub2,18,2,45,22,111,37
10.1002-14651858.CD000433.pub3,13,4,21,15,59,28
10.1002-14651858.CD013738,7,0,17,18,57,20
10.1002-14651858.CD009402.pub3,19,3,36,26,127,28
10.1002-14651858.CD001862.pub4,19,4,31,9,77,30
10.1002-14651858.CD010022.pub2,14,0,29,8,74,36
10.1002-14651858.CD013407.pub2,18,3,30,15,89,31
10.1002-14651858.CD006946.pub4,40,15,38,15,93,53
10.1002-14651858.CD013628.pub2,18,4,31,27,66,27
10.1002-14651858.CD013627.pub2,18,6,33,36,72,26
10.1002-14651858.CD013626.pub2,25,7,33,39,69,24
10.1002-14651858.CD013718,19,9,46,27,143,47
10.1002-14651858.CD013057.pub2,35,4,45,19,121,51
10.1002-14651858.CD013574.pub2,17,8,39,19,115,27
